,XMLNZEUR,GNOEUR,NANOEUR,SCEUR,LSKEUR,MKREUR,GHSTEUR,PERPEUR,LRCEUR,MOVREUR,SDNEUR
1630820460.3136203,96.354000,258.490000,5.720376,0.020020,3.572570,2985.80000,1.605700,15.99300,0.429700,114.000000,4.65000
1630820491.792708,96.354000,258.490000,5.720376,0.020040,3.572570,2985.80000,1.605700,15.99300,0.429700,115.000000,4.69500
1630820523.2086964,96.354000,258.490000,5.720376,0.020080,3.572570,2985.80000,1.605700,15.99300,0.429700,115.000000,4.69500
1630820554.6286807,96.354000,258.490000,5.720376,0.020110,3.572570,2985.80000,1.605700,15.99300,0.429700,115.000000,4.71000
1630820586.0143285,96.354000,258.490000,5.720376,0.020100,3.572570,2985.80000,1.605700,15.99300,0.430000,115.000000,4.65000
1630820617.4391649,96.354000,258.490000,5.720376,0.020100,3.569032,2998.10000,1.605700,15.99300,0.430000,115.000000,4.65000
1630820648.8102608,96.354000,258.490000,5.705000,0.020130,3.569032,2998.10000,1.605700,15.99300,0.430000,115.000000,4.65000
1630820680.1577795,96.354000,258.490000,5.705000,0.020130,3.569032,2998.10000,1.605700,15.99300,0.430100,115.000000,4.70900
1630820711.5309556,96.354000,258.490000,5.705000,0.020130,3.569032,2998.10000,1.605700,15.99300,0.430100,115.439800,4.60000
1630820742.8766968,96.354000,258.490000,5.705000,0.020180,3.569032,2998.10000,1.605700,15.99300,0.430100,115.439800,4.60000
1630820774.2276428,96.354000,258.490000,5.705000,0.020180,3.569032,2998.10000,1.605700,15.99300,0.430100,115.439800,4.60100
1630820805.7036426,96.354000,258.490000,5.705000,0.020180,3.569032,2998.10000,1.605700,15.99300,0.430100,115.439800,4.60000
1630820837.0407114,96.354000,258.490000,5.705000,0.020180,3.569032,2998.10000,1.605700,15.99300,0.430100,115.440000,4.60000
1630820868.3767064,96.354000,258.490000,5.705000,0.020180,3.569032,2998.10000,1.605700,15.99300,0.430100,115.440000,4.59000
1630820899.7510266,96.354000,258.490000,5.705000,0.020180,3.569032,2998.10000,1.605700,15.99300,0.430100,115.440000,4.57500
1630820931.112715,95.814000,258.490000,5.688962,0.020100,3.569032,2998.10000,1.605700,15.99300,0.430100,115.440000,4.60000
1630820962.4766774,95.814000,258.490000,5.688962,0.020030,3.569032,2998.10000,1.605700,15.99800,0.430100,115.440000,4.60000
1630820993.8726866,95.814000,258.490000,5.688962,0.020020,3.569032,2998.10000,1.605700,15.99800,0.430100,115.440000,4.60000
1630821025.2406845,95.814000,258.490000,5.688962,0.020030,3.569032,2998.10000,1.605700,15.99800,0.430100,115.440000,4.60000
1630821056.616674,95.814000,258.490000,5.688962,0.020040,3.569032,2998.10000,1.605700,15.99800,0.430100,115.440000,4.79000
1630821087.9846778,96.353000,258.490000,5.688962,0.020040,3.569032,2998.10000,1.605700,15.99800,0.430100,115.448700,4.66400
1630821119.3566916,95.698000,258.490000,5.688962,0.020040,3.569032,2998.10000,1.605700,15.99800,0.430100,115.448700,4.64800
1630821150.7337446,95.698000,258.490000,5.688962,0.020040,3.569032,2998.10000,1.605700,15.99800,0.430100,115.900000,4.64800
1630821182.100685,95.621000,258.490000,5.688962,0.020130,3.569032,2998.10000,1.605700,15.99800,0.430100,115.900000,4.66500
1630821213.468673,95.621000,258.490000,5.688962,0.020160,3.569032,2998.10000,1.605700,15.99800,0.430100,115.900000,4.65000
1630821244.8117082,95.621000,258.490000,5.688962,0.020160,3.569032,2998.10000,1.605700,15.99800,0.430100,115.900000,4.65000
1630821276.1517868,95.621000,258.490000,5.688962,0.020170,3.569032,2998.10000,1.605700,15.99800,0.430100,115.900000,4.65000
1630821307.481176,95.621000,258.490000,5.688962,0.020170,3.569032,2998.10000,1.605700,15.99800,0.430100,115.900000,4.65000
1630821338.8566873,95.621000,258.490000,5.688962,0.020200,3.569032,2998.10000,1.605700,15.99800,0.430100,115.900000,4.65000
1630821370.2486925,95.621000,258.490000,5.688962,0.020190,3.569032,2998.10000,1.605700,15.99800,0.430100,115.900000,4.65000
1630821401.6199682,95.621000,258.490000,5.688962,0.020190,3.569032,2998.10000,1.605700,15.99800,0.430100,115.900000,4.65000
1630821432.9719813,95.621000,258.490000,5.688962,0.020190,3.569032,2998.10000,1.605700,15.99800,0.430100,116.000000,4.65000
1630821464.3363779,95.621000,258.490000,5.688962,0.020170,3.567005,2998.10000,1.605700,15.99800,0.430100,116.000000,4.70100
1630821495.6912615,95.621000,258.490000,5.688962,0.020180,3.558977,2998.10000,1.605700,15.99800,0.430100,116.000000,4.74000
1630821527.0566945,95.621000,258.490000,5.688962,0.020180,3.558977,2998.10000,1.605700,15.99800,0.430100,116.000000,4.74000
1630821558.4292839,95.448000,258.490000,5.688962,0.020160,3.558977,2998.10000,1.605700,15.99800,0.430100,116.000000,4.70000
1630821589.7486863,95.448000,258.490000,5.688962,0.020160,3.558977,2998.10000,1.605700,15.99800,0.430100,116.000000,4.64300
1630821621.1070573,95.448000,258.490000,5.688962,0.020130,3.558977,2998.10000,1.605700,15.99800,0.430100,116.000000,4.63000
1630821652.5566938,95.448000,258.490000,5.688962,0.020130,3.558977,2998.10000,1.605700,15.99800,0.430100,116.000000,4.61000
1630821683.920681,95.448000,258.490000,5.688962,0.020130,3.558977,2998.10000,1.605700,15.99500,0.430100,116.000000,4.65800
1630821715.3088167,95.448000,258.490000,5.680000,0.020130,3.558977,2998.10000,1.605700,15.99500,0.430100,116.000000,4.76000
1630821746.7046897,95.448000,258.490000,5.680000,0.020120,3.558977,2998.10000,1.605700,15.99500,0.430100,116.000000,4.76000
1630821778.050195,95.448000,258.490000,5.680000,0.020120,3.558977,2998.10000,1.605700,16.09900,0.430100,116.000000,4.80000
1630821809.397316,95.448000,258.490000,5.680000,0.020120,3.558977,2998.10000,1.605700,16.09900,0.430100,116.000000,4.79700
1630821840.7446833,95.448000,258.490000,5.680000,0.020230,3.558977,2998.10000,1.605700,16.09900,0.430100,116.000000,4.79700
1630821872.1246848,95.448000,258.490000,5.680000,0.020250,3.558977,2998.10000,1.605700,16.09900,0.430100,116.000000,4.79700
1630821903.488753,95.448000,258.490000,5.679943,0.020250,3.558977,2998.10000,1.605700,16.09900,0.430400,116.000000,4.79700
1630821934.8527083,95.448000,258.490000,5.679943,0.020260,3.558977,2998.10000,1.605700,16.09900,0.430400,116.000000,4.79700
1630821966.2366965,95.448000,258.490000,5.675000,0.020260,3.558977,2998.10000,1.605700,16.09900,0.430400,116.000000,4.64400
1630821997.6526802,95.448000,258.490000,5.675000,0.020260,3.558977,2998.10000,1.605700,16.09900,0.430400,116.000000,4.64000
1630822029.0086818,95.448000,258.490000,5.675000,0.020260,3.558977,2998.10000,1.605700,16.09900,0.430400,116.000000,4.70000
1630822060.5286846,95.448000,258.490000,5.675000,0.020260,3.558977,2998.10000,1.605700,16.09900,0.430400,116.000000,4.70000
1630822091.9006848,95.224000,258.490000,5.675000,0.020270,3.558977,2998.10000,1.605700,16.09900,0.430400,116.000000,4.68400
1630822123.29656,95.224000,258.490000,5.675000,0.020320,3.558977,2998.10000,1.605700,16.09900,0.431700,116.000000,4.70000
1630822154.852684,95.224000,258.490000,5.675000,0.020290,3.558977,2998.10000,1.605700,16.09900,0.431700,116.097500,4.70000
1630822186.2694085,95.224000,258.490000,5.663990,0.020290,3.558977,2998.10000,1.605700,16.09900,0.430200,116.097500,4.70000
1630822217.6247058,95.224000,258.490000,5.645069,0.020220,3.558977,2998.10000,1.605700,16.09900,0.431100,116.114500,4.63000
1630822249.0174007,95.224000,258.490000,5.645069,0.020190,3.558977,2998.10000,1.605700,16.09900,0.431100,116.114500,4.63000
1630822280.43047,95.224000,258.490000,5.645069,0.020200,3.558977,2998.10000,1.605700,16.09900,0.431100,116.097500,4.63100
1630822311.800694,95.224000,258.490000,5.645069,0.020210,3.558977,2998.10000,1.605700,16.09900,0.431100,116.097500,4.58600
1630822343.1566834,95.224000,258.490000,5.645069,0.020210,3.558977,2998.10000,1.605700,16.09900,0.431100,116.097500,4.66500
1630822374.5886848,95.224000,258.490000,5.645069,0.020160,3.558977,2998.10000,1.605700,16.09900,0.431100,116.114500,4.68900
1630822405.9726834,95.224000,258.490000,5.637423,0.020120,3.558977,2998.10000,1.605700,16.09900,0.431100,116.114500,4.74300
1630822437.3287013,95.224000,258.490000,5.639044,0.020120,3.551169,2998.10000,1.605700,16.09900,0.431100,116.114500,4.66300
1630822468.7128003,95.224000,258.490000,5.635281,0.020130,3.551169,2998.10000,1.599000,16.09900,0.431100,116.114500,4.69600
1630822500.082907,95.224000,258.490000,5.635281,0.020130,3.551169,2998.10000,1.599000,16.09900,0.431100,116.114500,4.59000
1630822531.4446754,95.224000,258.490000,5.635281,0.020130,3.551169,2998.10000,1.599000,16.09900,0.431100,116.114500,4.66500
1630822562.8726919,95.224000,258.490000,5.635281,0.020130,3.551169,2998.10000,1.599000,16.09900,0.431100,116.114500,4.64800
1630822594.2767162,95.224000,258.490000,5.635281,0.020130,3.551169,2998.10000,1.599000,16.09900,0.431100,116.114500,4.64800
1630822625.6687148,95.224000,258.490000,5.635281,0.020130,3.551169,2998.10000,1.599000,16.09900,0.431100,116.114500,4.64800
1630822657.080686,95.224000,258.490000,5.635281,0.020080,3.551169,2998.10000,1.599000,16.09900,0.431100,116.114500,4.80000
1630822688.5206919,95.224000,258.490000,5.635281,0.020020,3.551169,2998.10000,1.599000,16.09900,0.431100,116.114500,4.64800
1630822719.9472957,95.224000,258.490000,5.635281,0.019990,3.551169,2998.10000,1.599000,16.09900,0.431100,116.114500,4.64800
1630822751.264698,95.224000,258.490000,5.635281,0.020000,3.551169,2998.10000,1.599000,16.09900,0.428600,116.114500,4.65400
1630822782.6086786,95.224000,258.490000,5.645493,0.019950,3.551169,2998.10000,1.599000,16.09900,0.428600,116.700000,4.80000
1630822813.9407241,95.224000,258.490000,5.645493,0.020020,3.551169,2998.10000,1.599000,16.09900,0.428600,116.700000,4.78000
1630822845.2806845,95.224000,258.490000,5.645493,0.020020,3.551169,2998.10000,1.599000,16.09900,0.428600,116.700000,4.66500
1630822876.6381345,94.753000,258.490000,5.645493,0.020020,3.551169,2998.10000,1.599000,16.09900,0.428600,116.700000,4.61000
1630822907.984701,94.753000,258.490000,5.645493,0.020050,3.551169,2998.10000,1.599000,16.09900,0.428600,116.700000,4.79000
1630822939.3414357,94.753000,258.490000,5.645493,0.020010,3.551169,2987.60000,1.599000,16.09900,0.428600,116.700000,4.65000
1630822970.6849558,94.434000,258.490000,5.635000,0.020010,3.551169,2987.60000,1.605500,16.09900,0.428600,116.700000,4.65100
1630823002.116703,93.817000,258.490000,5.635000,0.020010,3.551169,2987.60000,1.605500,15.95700,0.428600,116.700000,4.65000
1630823033.5446978,93.817000,258.490000,5.635000,0.020010,3.551169,2987.60000,1.605500,15.95700,0.428600,116.700000,4.65000
1630823064.9019248,93.817000,258.490000,5.633276,0.020030,3.551169,2987.60000,1.605500,15.90400,0.428600,116.700000,4.75000
1630823096.3055966,93.817000,258.490000,5.633276,0.020030,3.551169,2987.60000,1.605500,15.90400,0.428600,116.700000,4.75000
1630823127.6935577,93.817000,258.490000,5.633276,0.020030,3.551169,2987.60000,1.605500,15.94900,0.428600,116.700000,4.74900
1630823159.0567026,93.817000,258.490000,5.633276,0.020030,3.551169,2987.60000,1.605500,15.94900,0.428600,116.700000,4.74900
1630823190.4294138,93.817000,258.490000,5.633276,0.020050,3.551169,2987.60000,1.605500,15.94900,0.428600,116.700000,4.74900
1630823221.7727044,93.817000,258.490000,5.633276,0.020060,3.551169,2987.60000,1.605500,15.94900,0.428600,116.700000,4.70000
1630823253.110628,93.817000,258.490000,5.633276,0.020070,3.551169,2987.60000,1.605500,15.94900,0.428600,116.700000,4.74800
1630823284.4967,93.817000,258.490000,5.655992,0.020120,3.551169,2987.60000,1.605500,15.94900,0.428600,116.700000,4.74800
1630823315.9025774,94.586000,258.490000,5.655992,0.020130,3.551169,2987.60000,1.605500,15.94900,0.428600,116.700000,4.74900
1630823347.3246887,94.586000,258.490000,5.654878,0.020130,3.551169,2987.60000,1.605500,15.94900,0.428600,116.700000,4.69800
1630823378.6606977,94.586000,258.490000,5.654878,0.020130,3.551169,2987.60000,1.605500,15.94900,0.428600,116.700000,4.70000
1630823410.022618,94.586000,258.490000,5.670599,0.020220,3.551169,2987.60000,1.605500,15.94900,0.428600,117.331700,4.70000
1630823441.348677,94.586000,258.490000,5.670599,0.020220,3.551169,2987.60000,1.605500,15.94900,0.428600,117.331700,4.74000
1630823532.9247115,94.586000,258.490000,5.670599,0.020280,3.551169,2987.60000,1.605500,15.94900,0.428600,117.331700,4.74000
1630823564.312683,95.353000,258.490000,5.670599,0.020290,3.551169,2987.60000,1.605500,15.94900,0.428600,117.331700,4.74000
1630823595.724687,95.353000,258.490000,5.670599,0.020290,3.551169,2987.60000,1.605500,15.94900,0.428600,117.331700,4.74000
1630823627.0381346,95.353000,258.490000,5.657642,0.020290,3.551169,2987.60000,1.605500,15.94900,0.428600,117.331700,4.74000
1630823658.4343662,95.353000,258.490000,5.657642,0.020260,3.551169,2987.60000,1.605500,15.94900,0.428600,117.331700,4.74000
1630823689.7900136,95.353000,258.490000,5.660621,0.020260,3.551169,2987.60000,1.605500,15.94900,0.428600,117.331700,4.74000
1630823721.107268,95.353000,258.490000,5.660621,0.020300,3.551169,2987.60000,1.605500,15.94900,0.428600,117.258600,4.70000
1630823752.4686897,95.353000,258.490000,5.660621,0.020290,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.67100
1630823783.808685,95.353000,258.490000,5.660621,0.020300,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66200
1630823815.161415,95.353000,258.490000,5.660621,0.020310,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66200
1630823846.5446968,95.353000,258.490000,5.666416,0.020310,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66200
1630823877.8549316,95.278000,258.490000,5.666416,0.020270,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66200
1630823909.8301985,95.278000,258.490000,5.666416,0.020280,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66200
1630823941.2224553,95.278000,258.490000,5.666416,0.020290,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.75000
1630823972.5495012,95.278000,258.490000,5.666416,0.020290,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.74900
1630824003.888688,95.278000,258.490000,5.666416,0.020340,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.74900
1630824035.2606978,95.278000,258.490000,5.666416,0.020340,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.75000
1630824066.596684,95.278000,258.490000,5.666416,0.020340,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66000
1630824097.9367137,95.278000,258.490000,5.666416,0.020370,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66200
1630824129.3446777,95.278000,258.490000,5.666416,0.020370,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66100
1630824160.6919534,95.278000,258.490000,5.666416,0.020400,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66100
1630824192.032683,95.278000,258.490000,5.666416,0.020410,3.562899,2987.60000,1.605500,15.94900,0.428600,117.258600,4.66100
1630824223.4126868,95.278000,258.490000,5.673284,0.020410,3.562899,2987.60000,1.603300,16.16100,0.427400,115.680000,4.74900
1630824254.856718,95.278000,258.490000,5.673284,0.020410,3.562899,2987.60000,1.603300,16.16100,0.427400,115.680000,4.66100
1630824286.2126825,95.278000,258.490000,5.673284,0.020410,3.562899,2987.60000,1.603300,16.16100,0.427400,115.680000,4.67400
1630824317.5766797,95.278000,258.490000,5.673284,0.020410,3.562899,2987.60000,1.603300,16.16100,0.427400,115.680000,4.64000
1630824348.9208076,95.278000,258.490000,5.673284,0.020380,3.556658,2987.60000,1.603300,16.16100,0.427400,115.680000,4.74800
1630824380.3381279,95.278000,258.490000,5.673284,0.020390,3.556658,2987.60000,1.603300,16.16100,0.427400,115.680000,4.67300
1630824411.8166814,95.278000,258.490000,5.673284,0.020390,3.556658,2987.60000,1.603300,16.16100,0.427400,115.680000,4.67800
1630824443.2126813,95.278000,258.490000,5.673284,0.020410,3.556658,2987.60000,1.603300,16.16100,0.427400,115.680000,4.70300
1630824477.2606893,95.278000,258.490000,5.673284,0.020420,3.556658,2987.60000,1.603300,16.16100,0.427400,115.680000,4.60000
1630824508.7806854,94.906000,258.490000,5.673284,0.020420,3.556658,2987.60000,1.603300,16.16100,0.427400,115.680000,4.60000
1630824542.9086835,94.906000,258.490000,5.673284,0.020420,3.556658,2987.60000,1.603300,16.16100,0.427400,115.680000,4.61000
1630824574.2572925,94.906000,258.490000,5.673284,0.020420,3.556658,2987.60000,1.603300,16.16100,0.426700,115.680000,4.66400
1630824608.4006846,94.906000,258.490000,5.673284,0.020430,3.556658,2987.60000,1.603300,16.16100,0.426700,115.680000,4.66400
1630824639.7585967,94.906000,258.490000,5.673284,0.020390,3.556658,2987.60000,1.603300,16.16100,0.426700,115.680000,4.68800
1630824671.428696,94.906000,258.490000,5.673284,0.020390,3.556658,2987.60000,1.603300,16.16100,0.426100,115.680000,4.70000
1630824702.7891676,95.732000,258.490000,5.673284,0.020390,3.556658,2987.60000,1.603300,16.16100,0.426100,115.799900,4.71100
1630824751.756696,95.732000,258.490000,5.682546,0.020390,3.556658,2987.60000,1.603300,16.16100,0.426100,115.799900,4.71100
1630824783.1126864,95.732000,258.490000,5.682546,0.020430,3.556658,2987.60000,1.603300,16.16100,0.426100,115.799900,4.71100
1630824814.4381328,95.732000,258.490000,5.682546,0.020420,3.556658,2987.60000,1.603300,16.16100,0.426100,115.799900,4.75800
1630824845.8446796,95.732000,258.490000,5.682546,0.020430,3.556658,2987.60000,1.603300,16.16100,0.426100,115.799900,4.75800
1630824877.1769602,95.732000,258.490000,5.682546,0.020430,3.556658,2987.60000,1.603300,16.16100,0.426100,115.799900,4.70300
1630824908.538139,95.732000,258.490000,5.682546,0.020420,3.556658,2987.60000,1.603300,16.16100,0.427500,115.680000,4.68800
1630824939.93881,95.732000,258.490000,5.682546,0.020450,3.556658,2987.60000,1.603300,16.16100,0.427500,115.380200,4.65500
1630824971.2326925,95.732000,259.520000,5.682029,0.020470,3.556658,2987.60000,1.603300,16.16100,0.427500,115.380200,4.65500
1630825002.5926864,95.732000,259.520000,5.682029,0.020470,3.556658,2987.60000,1.603300,16.16100,0.427500,115.380200,4.65500
1630825033.9047158,95.732000,259.520000,5.682029,0.020450,3.556658,2987.60000,1.603300,16.16100,0.427500,115.380200,4.71800
1630825065.2587082,95.732000,259.520000,5.682029,0.020450,3.556658,2987.60000,1.603300,16.16100,0.427500,115.380200,4.71800
1630825096.6206956,95.732000,259.520000,5.690540,0.020450,3.556658,2987.60000,1.603300,16.16100,0.427500,115.380200,4.65500
1630825127.9927003,95.732000,259.520000,5.690595,0.020450,3.556658,2987.60000,1.603300,16.16100,0.427500,115.380200,4.65500
1630825159.316687,95.732000,257.310000,5.691066,0.020450,3.556658,2987.60000,1.603300,16.16100,0.427400,115.380200,4.65700
1630825190.6852672,95.732000,257.310000,5.691066,0.020450,3.556658,2987.60000,1.603300,16.16100,0.428200,115.380200,4.74200
1630825222.0966942,95.732000,259.450000,5.691066,0.020430,3.556658,2987.60000,1.603300,16.16100,0.428200,115.380200,4.74200
1630825253.4627705,95.732000,259.450000,5.691066,0.020350,3.556658,2987.60000,1.603300,16.16100,0.427900,115.380200,4.74200
1630825284.8693123,95.732000,259.540000,5.691066,0.020340,3.556658,2987.60000,1.603300,16.16100,0.427900,115.380200,4.74200
1630825316.2566957,95.732000,259.540000,5.691066,0.020350,3.556658,2987.60000,1.603300,16.16100,0.427900,115.380200,4.74200
1630825347.6381323,95.732000,259.540000,5.691066,0.020380,3.556658,2987.60000,1.603300,16.16100,0.427900,115.776300,4.74200
1630825379.0047047,95.732000,259.540000,5.691066,0.020380,3.556658,2987.60000,1.603300,16.16100,0.427000,115.776300,4.74200
1630825410.4381254,95.732000,259.540000,5.691066,0.020370,3.556658,2987.60000,1.603300,16.16100,0.427900,115.776300,4.74100
1630825441.7926848,95.732000,259.540000,5.689113,0.020380,3.556658,2987.60000,1.603300,16.16100,0.427900,115.776300,4.74100
1630825473.3406928,95.732000,259.540000,5.689113,0.020370,3.556658,2987.60000,1.603300,16.16100,0.427900,115.771900,4.74100
1630825504.7086875,95.732000,259.540000,5.700644,0.020380,3.556658,2987.60000,1.603300,16.16100,0.427900,119.500000,4.65700
1630825536.10069,95.732000,259.540000,5.700644,0.020380,3.556658,2987.60000,1.603300,16.16100,0.428100,115.380100,4.65700
1630825567.463056,95.732000,259.540000,5.707197,0.020390,3.563068,2987.60000,1.603300,16.16100,0.428100,115.380100,4.71800
1630825598.8406904,95.732000,259.540000,5.707197,0.020440,3.563068,2987.60000,1.603300,16.16100,0.428100,115.380100,4.71800
1630825630.22869,95.732000,259.540000,5.707197,0.020450,3.563068,2987.60000,1.603300,16.16100,0.428100,115.932000,4.71800
1630825661.6447,95.732000,259.540000,5.707197,0.020440,3.563068,2987.60000,1.603300,16.04400,0.428100,115.932000,4.71800
1630825693.080689,95.732000,259.540000,5.707197,0.020440,3.563068,3021.20000,1.603300,16.04400,0.428100,115.932000,4.71800
1630825724.4606838,95.732000,259.540000,5.707197,0.020530,3.563068,3021.20000,1.603300,16.04400,0.428100,115.932000,4.62000
1630825755.8652341,95.732000,259.540000,5.707197,0.020500,3.563068,3021.20000,1.603300,16.04400,0.428100,115.932000,4.61000
1630825787.2381332,95.732000,259.540000,5.707197,0.020510,3.563068,3021.20000,1.599900,16.04400,0.428100,115.932000,4.61000
1630825818.6727526,95.732000,259.540000,5.707197,0.020450,3.563068,3021.20000,1.599900,16.04400,0.428100,115.932000,4.65100
1630825850.0381298,95.732000,259.540000,5.707197,0.020440,3.563068,3021.20000,1.599900,16.04400,0.428100,115.932000,4.61100
1630825881.4366984,95.732000,259.540000,5.700398,0.020440,3.569651,3021.20000,1.599900,16.04400,0.428100,115.932000,4.74000
1630825912.7966864,95.732000,259.540000,5.700398,0.020470,3.569651,3021.20000,1.599900,16.04400,0.428100,115.932000,4.73900
1630825944.1713185,95.732000,259.540000,5.700398,0.020480,3.569651,3021.20000,1.599900,16.04400,0.428100,115.154400,4.74000
1630825975.5486991,95.732000,259.540000,5.700398,0.020450,3.569651,3021.20000,1.599900,16.04400,0.428100,115.154400,4.74000
1630826006.938133,95.732000,259.540000,5.700398,0.020450,3.569651,3021.20000,1.599900,16.04400,0.428100,115.154400,4.74000
1630826038.3001494,95.732000,259.540000,5.695842,0.020410,3.569651,3021.20000,1.595500,16.04400,0.428100,117.347700,4.67300
1630826069.6967177,95.732000,259.540000,5.695842,0.020410,3.573750,3021.20000,1.595500,16.04400,0.428100,118.262200,4.70000
1630826101.0686827,95.732000,259.540000,5.695842,0.020410,3.573750,3021.20000,1.595500,16.04400,0.428100,117.091300,4.70000
1630826132.481307,95.732000,259.540000,5.695842,0.020440,3.573750,3021.20000,1.595500,16.04400,0.428100,117.091300,4.70000
1630826163.8686972,95.732000,259.540000,5.695842,0.020440,3.573750,3021.20000,1.595500,16.04400,0.428100,117.091300,4.70000
1630826195.300717,95.732000,259.540000,5.695842,0.020440,3.573750,3021.20000,1.595500,16.04400,0.429200,117.091300,4.70000
1630826226.6566849,95.732000,259.540000,5.695842,0.020410,3.573750,3021.20000,1.595500,16.04400,0.429200,117.091300,4.70000
1630826258.2010334,95.732000,259.540000,5.695842,0.020370,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.62000
1630826289.6469576,95.732000,259.540000,5.695842,0.020370,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.69900
1630826321.0206845,95.732000,257.480000,5.695842,0.020390,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.70000
1630826352.387972,95.732000,257.480000,5.695842,0.020390,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.70000
1630826383.7247362,95.732000,257.480000,5.695842,0.020390,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.70000
1630826415.1086922,95.200000,257.480000,5.695842,0.020390,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.64300
1630826446.520696,95.524000,257.480000,5.695842,0.020390,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.63000
1630826477.940688,95.524000,257.480000,5.695842,0.020400,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.64300
1630826509.2775793,95.524000,257.480000,5.710000,0.020400,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.62600
1630826540.654498,95.524000,257.480000,5.710000,0.020400,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.62000
1630826572.074869,95.524000,257.480000,5.710000,0.020400,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.62500
1630826603.4975688,95.524000,257.480000,5.710000,0.020400,3.573750,3021.20000,1.595500,16.12700,0.429200,117.091300,4.62500
1630826634.8886878,95.524000,257.480000,5.710000,0.020400,3.573750,3021.20000,1.595500,16.12700,0.429200,117.000000,4.69900
1630826666.2381253,95.524000,257.480000,5.710000,0.020400,3.590271,3021.20000,1.595500,16.12700,0.429200,117.000000,4.64300
1630826697.6294558,95.524000,257.480000,5.710000,0.020400,3.590271,3021.20000,1.595500,16.12700,0.429200,117.000000,4.63000
1630826728.9846795,95.524000,257.480000,5.710000,0.020400,3.590271,3021.20000,1.595500,16.12700,0.429200,117.000000,4.63000
1630826760.338125,95.524000,257.480000,5.700515,0.020400,3.590271,3021.20000,1.595500,16.18100,0.429200,117.000000,4.63000
1630826791.7247083,95.524000,257.480000,5.700515,0.020400,3.590271,3021.20000,1.595500,16.18100,0.429200,117.000000,4.63000
1630826823.1326952,95.524000,257.480000,5.700515,0.020380,3.590271,3021.20000,1.595500,16.18100,0.429200,117.000000,4.68000
1630826854.8406963,95.524000,257.480000,5.707761,0.020410,3.590271,3021.20000,1.595500,16.18100,0.429200,117.000000,4.62300
1630826886.2006779,95.524000,257.480000,5.707761,0.020410,3.590271,3021.20000,1.595500,16.18100,0.429200,117.000000,4.67900
1630826917.5914857,95.356000,257.480000,5.707761,0.020470,3.590271,3021.20000,1.595500,16.18100,0.429200,116.999900,4.67900
1630826948.9582694,95.356000,257.480000,5.707761,0.020450,3.590271,3021.20000,1.595500,16.18100,0.429200,116.999900,4.68000
1630826980.3367007,95.356000,257.480000,5.707761,0.020470,3.590271,3021.20000,1.595500,16.18100,0.429200,116.999900,4.68000
1630827011.7566905,95.356000,257.480000,5.707761,0.020490,3.591981,3021.20000,1.595500,16.18100,0.429200,116.999900,4.68000
1630827043.1005304,95.356000,257.480000,5.710000,0.020490,3.591981,3021.20000,1.595500,16.18100,0.429200,116.999900,4.68000
1630827074.488685,95.356000,257.480000,5.710000,0.020500,3.591981,3021.20000,1.595500,16.18100,0.429200,116.999900,4.68000
1630827105.8526886,95.356000,256.480000,5.715029,0.020500,3.591981,3021.20000,1.595500,16.18100,0.429200,116.999900,4.68000
1630827137.2086844,95.356000,256.480000,5.715029,0.020500,3.591981,3021.20000,1.595500,16.18100,0.429200,116.999900,4.68000
1630827168.996704,95.356000,256.480000,5.715029,0.020500,3.591981,3021.20000,1.577900,16.18100,0.429200,116.999900,4.68000
1630827200.4046865,95.356000,256.480000,5.715029,0.020460,3.591981,3021.20000,1.577900,16.18100,0.429200,116.999900,4.68000
1630827231.7646844,95.118000,256.480000,5.715029,0.020440,3.591981,3021.20000,1.577900,16.18100,0.429200,116.999900,4.68000
